,train_total_loss,train_dynamics_loss,train_prediction_loss,train_kl_loss,train_grad_norm,lr,epoch,eval_total_loss,eval_dynamics_loss,eval_prediction_loss,eval_kl_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/use_tune,config/device,config/dataset_path,config/eval_pct,config/logger,config/log_dir,config/save_interval,config/eval_interval,config/seq_len,config/epoches,config/batch_size,config/learning_rate,config/grad_norm_clip,config/dynamics_weight,config/prediction_weight,config/kl_weight,config/dynamics_loss_to_encoder,config/pred_targets_keys,config/obs_dim,config/act_dim,config/latent_dim,config/gru_hidden_dim,config/model_cfg/device,config/model_cfg/latent_dim,config/model_cfg/obs_dim,config/model_cfg/act_dim,config/model_cfg/pred_targets_dim,config/model_cfg/seq_mode,config/model_cfg/seq_len,config/model_cfg/encoder_cfg/input_dim,config/model_cfg/encoder_cfg/hidden_dims,config/model_cfg/encoder_cfg/output_dim,config/model_cfg/encoder_cfg/activation,config/model_cfg/encoder_cfg/activation_at_end,config/model_cfg/encoder_cfg/name,config/model_cfg/dynamics_cfg/input_dim,config/model_cfg/dynamics_cfg/hidden_dim,config/model_cfg/dynamics_cfg/output_dim,config/model_cfg/dynamics_cfg/num_layers,config/model_cfg/dynamics_cfg/dropout,config/model_cfg/dynamics_cfg/name,config/model_cfg/dynamics_cfg/fc_cfg/input_dim,config/model_cfg/dynamics_cfg/fc_cfg/hidden_dims,config/model_cfg/dynamics_cfg/fc_cfg/output_dim,config/model_cfg/dynamics_cfg/fc_cfg/activation,config/model_cfg/dynamics_cfg/fc_cfg/activation_at_end,config/model_cfg/dynamics_cfg/fc_cfg/name,config/model_cfg/predictor_cfg/input_dim,config/model_cfg/predictor_cfg/hidden_dims,config/model_cfg/predictor_cfg/output_dim,config/model_cfg/predictor_cfg/activation,config/model_cfg/predictor_cfg/activation_at_end,config/model_cfg/predictor_cfg/name,logdir
18,38.2245694155653,52.01843934003045,27.65059894946443,170.28240838315307,162.8489479359859,0.0001,119,38.203325902262044,51.908072853601105,27.651702882141194,170.00823150142546,1742286388,,False,120,6e558_00018,2025-03-18_01-26-28,50.46689319610596,5427.854208230972,630813,gretel,128.2.204.186,5427.854208230972,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,64,0.0001,10,0.2,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,32,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00018
19,38.6513381414516,52.954950373659855,27.88443160313432,175.916264031523,46.97538778474254,0.0001,119,38.635348402043824,52.97405021421371,27.864810020692886,175.72804748371084,1742284351,,False,120,6e558_00019,2025-03-18_00-52-31,27.881426334381104,3288.2404470443726,631342,gretel,128.2.204.186,3288.2404470443726,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,256,0.0001,10,0.2,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,32,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00019
20,80.42273848461504,53.577367524860286,26.671918597501868,173.45231977959642,475.50005831165475,0.0001,119,80.04811704286965,53.217994643795876,26.65744859556998,172.67370159395279,1742286860,,False,120,6e558_00020,2025-03-18_01-34-20,53.694190979003906,5210.510737895966,634823,gretel,128.2.204.186,5210.510737895966,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,64,0.0001,10,1.0,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,32,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00020
21,91.81196537838187,63.56210744509133,28.0652071737474,184.65079227570564,288.23779646042857,0.0001,119,91.82566435619067,63.57046571341894,28.0705442120952,184.65427956529842,1742284579,,False,120,6e558_00021,2025-03-18_00-56-19,28.09383487701416,2866.37339758873,635195,gretel,128.2.204.186,2866.37339758873,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,256,0.0001,10,1.0,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,32,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00021
22,283.58178106997195,51.334438602223116,26.740682768621365,168.90530140596277,1913.9105755153623,0.0001,119,282.5125040033812,51.12501387185948,26.718857456279057,168.57675175000261,1742287977,,False,120,6e558_00022,2025-03-18_01-52-57,44.92273426055908,5528.911959648132,638146,gretel,128.2.204.186,5528.911959648132,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,64,0.0001,10,5.0,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,32,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00022
23,320.2329246767106,58.24424202467806,28.831098068145014,180.61660132869596,1005.5361843724405,0.0001,119,320.0058132704868,58.191210428873696,28.869301960032473,180.4589087373467,1742287027,,False,120,6e558_00023,2025-03-18_01-37-07,29.70328378677368,3326.772979736328,643078,gretel,128.2.204.186,3326.772979736328,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,256,0.0001,10,5.0,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,32,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00023
24,36.241695346351435,46.89267087728035,26.691189806321088,171.97118299724676,117.67032541355165,0.0001,119,36.261969209999165,46.899066627666514,26.710337222263377,171.8185032054942,1742289558,,False,120,6e558_00024,2025-03-18_02-19-18,44.778698205947876,5410.625489473343,644925,gretel,128.2.204.186,5410.625489473343,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,64,0.0001,10,0.2,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,64,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00024
25,38.41021731079265,50.15619875026005,28.20253509475339,176.44221669884138,57.839238253972866,0.0001,119,38.46931897440264,50.11765086266302,28.269340525391282,176.44802072996734,1742287727,,False,120,6e558_00025,2025-03-18_01-48-47,30.15971326828003,3404.788695335388,645721,gretel,128.2.204.186,3404.788695335388,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,256,0.0001,10,0.2,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,64,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00025
26,96.4221944344144,69.20778044307933,27.011954601512237,202.45937126608456,599.1701176055138,0.0001,119,96.57505066164079,69.32695041164276,27.04566509877482,202.4352110278222,1742289581,,False,120,6e558_00026,2025-03-18_02-19-41,51.19976615905762,5226.527496576309,645979,gretel,128.2.204.186,5226.527496576309,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,64,0.0001,10,1.0,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,64,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00026
27,70.10956327376827,40.4505570883392,29.49891862946172,160.08766721910047,129.52481288551002,0.0001,119,70.07290052598522,40.459533558096936,29.453412476406303,159.9545681861139,1742287036,,False,120,6e558_00027,2025-03-18_01-37-16,21.77597403526306,2453.0770649909973,646991,gretel,128.2.204.186,2453.0770649909973,120,True,cuda:0,/data/shuyang/IsaacLab/episodes_states_sim.npy,0.2,tensorboard,/data/shuyang/IsaacLab/logs/VAE_large_dataset,10,2,24,120,256,0.0001,10,1.0,1,0.001,False,"['base_pos', 'base_lin_vel_w', 'base_ang_vel_w', 'base_lin_vel', 'base_ang_vel', 'projected_gravity', 'base_quat', 'joint_pos', 'joint_vel']",94,37,16,64,cuda:0,16,94,37,94,rnn,20,94,[128],16,crelu,"[True, False]",encoder,53,64,16,1,0.0,dynamics,64,[],16,crelu,[False],gru_out,16,[128],94,crelu,"[True, False]",predictor,6e558_00027
